Time(Sec),Cell Voltage(V),Current Density(A/§²),Cell Current(A),Cell Power(W),Bottle Temp(Deg C),Bottle Water Temp(Deg C),Anode Inlet Temp(Deg C),Cell Temp(Deg C),Anode Outlet Temp(Deg C),Cathode Outlet Temp(Deg C),Anode Vent Temp(Deg C),Cathode Vent Temp(Deg C),Cathode N2 MFC Flow(SCCM),Anode N2 MFC Flow(SCCM),Spare,Anode O2 MFM Flow(SCCM),Cathode H2 MFM Flow(SCCM),Anode Vent Pressure(kpa),Anode Bottle Pressure(kpa),Anode Inlet Pressure(kpa),Anode Outlet Pressure(kpa),Cathode Outlet Pressure(kpa),Cathode Vent Pressure(kpa),Anode Dewpoint(Deg C),Cathode Dewpoint(Deg C),Anode H2 Sensor(%),Cathode O2 Sensor(%),Water Conductivity(G),Liquide Flow(ccm),Anode Outlet Pressure 2(kpa),Cathode Outlet Pressure 2(kpa),H2 Sensor -1(ppm),H2 Sensor -2(ppm),Cycle,Volt Jump Cycle
41472,1.576,0.1,8.252,13.005,59.2,64.8,65.9,29.8,62,32.5,34.3,30.4,0,0,-1.115,25.836,54.636,3.865,8.007,21.266,0.348,0,0,-39.658,-40.625,1.563,0.579,0.414,298.543,16.619,13.905,-0.206,5.572,0,0
41473,1.576,0.1,8.268,13.03,59.2,64.8,65.8,29.8,62,32.5,34.3,30.4,0,0,-1.15,25.856,54.511,3.838,6.842,23.091,1.601,0,0,-39.663,-40.628,1.563,0.579,0.408,298.76,17.222,13.937,1.556,5.329,0,0
41474,1.576,0.1,8.268,13.03,59.2,64.8,65.8,29.8,62,32.5,34.3,30.4,0,0,-1.09,25.58,54.454,3.874,8.218,22.936,0.384,0,0,-39.658,-40.623,1.564,0.579,0.411,297.455,16.219,14.518,-0.113,5.557,0,0
41475,1.576,0.1,8.268,13.03,59.2,64.8,65.8,29.8,61.9,32.5,34.3,30.4,0,0,-1.181,27.058,54.639,3.827,5.266,22.921,1.389,0,0,-39.663,-40.63,1.562,0.578,0.408,297.428,17.545,12.511,1.368,5.129,0,0
41476,1.576,0.1,8.256,13.011,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.156,25.684,54.525,3.816,7.189,20.02,0.415,0,0,-39.657,-40.627,1.564,0.577,0.412,297.599,15.81,14.991,0.045,5.737,0,0
41477,1.576,0.1,8.274,13.04,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.102,24.088,54.553,3.53,6.283,21.519,1.247,0,0,-39.668,-40.632,1.563,0.577,0.408,300.655,17.899,13.666,1.154,5.382,0,0
41478,1.576,0.1,8.256,13.011,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.121,23.347,54.399,3.815,8.246,20.905,0,0,0,-39.658,-40.621,1.564,0.577,0.412,300.754,16.277,14.231,-0.532,5.559,0,0
41479,1.576,0.1,8.262,13.021,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.184,23.294,54.19,3.537,6.67,22.4,1.468,0,0,-39.663,-40.632,1.563,0.577,0.414,300.959,16.805,13.886,1.338,5.385,0,0
41480,1.576,0.1,8.262,13.021,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.092,24.512,54.602,3.849,7.438,20.666,0,0,0,-39.657,-40.627,1.564,0.577,0.411,299.841,17.71,14.326,0.441,5.442,0,0
41481,1.576,0.1,8.262,13.021,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.173,24.604,54.57,3.691,7.833,21.847,0.083,0,0,-39.658,-40.629,1.563,0.577,0.413,299.92,17.301,11.851,0.768,5.294,0,0
41482,1.576,0.1,8.274,13.04,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.133,24.21,54.595,4.543,6.814,21.261,0.843,0,0,-39.664,-40.631,1.564,0.577,0.409,299.839,16.176,14.726,0.617,5.346,0,0
41483,1.576,0.1,8.262,13.021,59.2,64.8,65.8,29.8,61.9,32.5,34.2,30.4,0,0,-1.128,24.269,54.509,3.407,8.038,21.828,1.161,0,0,-39.655,-40.633,1.564,0.578,0.416,300.728,15.676,13.815,0.244,5.683,0,0
41484,1.576,0.1,8.262,13.021,59.2,64.7,65.7,29.8,61.9,32.5,34.1,30.4,0,0,-1.174,25.747,54.485,3.815,6.362,22.361,0.69,0,0,-39.668,-40.627,1.564,0.578,0.408,299.848,17.686,12.623,0.61,5.591,0,0
41485,1.576,0.1,8.274,13.04,59.2,64.7,65.7,29.8,61.9,32.5,34.1,30.4,0,0,-1.084,26.476,54.344,3.777,8.115,22.62,0.568,0,0,-39.658,-40.632,1.564,0.576,0.415,299.338,16.167,13.855,-0.117,5.484,0,0
41486,1.576,0.1,8.256,13.039,59.2,64.7,65.7,29.8,61.9,32.5,34.1,30.4,0,0,-1.172,27.033,54.038,3.638,7.926,22.103,0.389,0,0,-39.668,-40.626,1.564,0.577,0.409,300.994,16.396,12.949,1.079,5.268,0,0
41487,1.576,0.1,8.262,13.021,59.1,64.7,65.7,29.8,61.9,32.5,34.1,30.4,0,0,-1.128,29.372,54.273,4.007,6.479,21.426,0.286,0,0,-39.659,-40.63,1.565,0.577,0.399,301.078,16.117,14.972,0.493,5.657,0,0
41488,1.576,0.1,8.256,13.011,59.1,64.7,65.7,29.8,61.9,32.5,34.1,30.4,0,0,-1.171,27.353,54.609,3.53,6.177,24.349,0.659,0,0,-39.664,-40.628,1.564,0.576,0.4,300.955,17.078,13.229,0.464,5.482,0,0
41489,1.576,0.1,8.268,13.03,59.1,64.7,65.7,29.8,61.8,32.5,34.1,30.4,0,0,-1.17,28.253,54.638,3.964,5.73,21.644,0.243,0,0,-39.663,-40.628,1.564,0.577,0.396,298.315,17.566,13.102,0.614,5.477,0,0
41490,1.576,0.1,8.262,13.021,59.1,64.7,65.7,29.8,61.8,32.5,34.1,30.4,0,0,-1.194,30.16,54.55,3.871,6.252,21.809,1.391,0,0,-39.652,-40.635,1.565,0.576,0.403,298.733,15.751,14.14,-0.375,5.763,0,0
41491,1.576,0.1,8.252,13.005,59.1,64.7,65.7,29.8,61.8,32.5,34.1,30.4,0,0,-1.17,28.045,54.578,3.832,6.916,22.823,1.795,0,0,-39.661,-40.629,1.564,0.577,0.399,298.859,16.262,12.312,0.968,5.375,0,0
41492,1.576,0.1,8.262,13.011,59.1,64.7,65.7,29.8,61.8,32.5,34.1,30.4,0,0,-1.155,29.104,54.557,3.911,5.95,22.287,1.114,0,0,-39.662,-40.632,1.565,0.577,0.398,301.028,17.351,14.271,0.784,5.335,0,0
41493,1.577,0.1,8.262,13.029,59.2,64.8,65.7,29.8,61.8,32.5,34,30.4,0,0,-1.172,27.928,54.477,3.862,7.526,22.531,0.154,0,0,-39.657,-40.629,1.564,0.576,0.409,301.12,16.167,14.544,0.065,5.498,0,0
41494,1.604,0.2,16.576,26.588,59.2,64.8,65.7,29.8,61.8,32.5,34,30.4,0,0,-1.111,24.764,54.666,3.819,5.948,22.785,1.181,0,0,-39.667,-40.627,1.565,0.576,0.398,301.322,16.947,13.164,1.321,5.505,0,0
41495,1.621,0.201,16.598,26.905,59.2,64.7,65.7,29.8,61.8,32.5,34,30.4,0,0,-1.12,26.616,62.234,4.102,6.641,22.448,0,0,0,-39.663,-40.628,1.565,0.576,0.397,298.395,16.875,14.181,0.485,5.506,0,0
41496,1.621,0.201,16.598,26.905,59.2,64.7,65.7,29.8,61.8,32.5,34,30.4,0,0,-1.183,26.038,68.473,3.626,7.237,22.871,0.532,0,0,-39.666,-40.624,1.564,0.576,0.399,298.267,16.231,12.322,0.706,5.303,0,0
41497,1.622,0.201,16.582,26.896,59.2,64.7,65.7,29.8,61.8,32.5,34,30.4,0,0,-1.151,29.088,73.905,4.089,5.833,22.237,0.135,0,0,-39.664,-40.624,1.565,0.574,0.397,298.73,17.743,13.941,0.43,5.472,0,0
41498,1.622,0.201,16.588,26.896,59.2,64.7,65.7,29.8,61.8,32.5,34,30.4,0,0,-1.094,28.261,78.563,4.009,7.849,23.761,0.343,0,0,-39.659,-40.627,1.565,0.574,0.403,298.217,15.995,14.599,0.329,5.508,0,0
41499,1.622,0.201,16.588,26.906,59.3,64.7,65.7,29.8,61.7,32.5,34,30.4,0,0,-1.224,28.449,82.418,3.746,6.524,22.232,1.432,0,0,-39.666,-40.63,1.565,0.574,0.395,298.282,17.174,13.583,0.845,5.435,0,0
41500,1.622,0.201,16.594,26.915,59.3,64.7,65.7,29.8,61.7,32.5,34,30.4,0,0,-1.12,30.399,86.144,3.805,8.165,21.421,0,0,0,-39.657,-40.631,1.565,0.574,0.401,298.401,15.719,14.463,-0.304,5.531,0,0
41501,1.622,0.201,16.582,26.896,59.3,64.7,65.7,29.8,61.7,32.5,33.9,30.4,0,0,-1.185,28.813,89.207,3.679,6.658,22.799,0.559,0,0,-39.659,-40.626,1.565,0.574,0.4,300.834,17.289,11.652,1.174,5.148,0,0
41502,1.622,0.201,16.588,26.896,59.3,64.7,65.7,29.8,61.7,32.5,33.9,30.4,0,0,-1.167,32.468,91.705,4.065,7.617,21.087,0.331,0,0,-39.661,-40.629,1.566,0.574,0.397,298.727,16.382,14.192,0.496,5.356,0,0
41503,1.622,0.201,16.588,26.906,59.3,64.7,65.7,29.8,61.7,32.5,33.9,30.4,0,0,-1.159,32.276,93.842,3.661,7.146,23.689,0.901,0,0,-39.654,-40.622,1.566,0.574,0.403,298.649,15.748,13.195,0.441,5.643,0,0
41504,1.622,0.201,16.588,26.906,59.3,64.7,65.7,29.8,61.7,32.5,33.9,30.4,0,0,-1.197,33.142,95.699,3.835,6.383,22.098,1.456,0,0,-39.666,-40.625,1.565,0.574,0.395,297.619,17.872,12.451,1.071,5.278,0,0
41505,1.622,0.201,16.588,26.906,59.3,64.7,65.7,29.8,61.7,32.5,33.9,30.4,0,0,-1.152,34.466,97.281,3.961,7.361,23.005,0.585,0,0,-39.654,-40.618,1.566,0.574,0.401,297.448,15.748,13.76,-0.245,5.601,0,0
41506,1.622,0.201,16.588,26.906,59.3,64.7,65.7,29.8,61.7,32.5,33.9,30.4,0,0,-1.159,31.863,98.792,3.797,6.474,24.442,1.826,0,0,-39.666,-40.629,1.565,0.574,0.398,297.523,16.98,13.556,1.429,5.372,0,0
41507,1.622,0.201,16.588,26.906,59.3,64.7,65.6,29.8,61.7,32.5,33.9,30.4,0,0,-1.171,35.34,100.145,4.077,7.397,23.72,0.276,0,0,-39.662,-40.627,1.566,0.572,0.399,297.512,16.282,14.094,-0.07,5.598,0,0
41508,1.622,0.201,16.582,26.896,59.3,64.7,65.6,29.8,61.7,32.5,33.9,30.4,0,0,-1.17,32.502,101.364,3.793,5.642,23.108,1.513,0,0,-39.665,-40.622,1.566,0.572,0.401,298.607,16.124,13.193,0.979,5.447,0,0
41509,1.622,0.201,16.588,26.906,59.3,64.7,65.6,29.8,61.7,32.5,33.8,30.4,0,0,-1.165,34.438,102.213,4.294,7.888,23.091,0.226,0,0,-39.658,-40.627,1.567,0.572,0.397,298.396,16.473,13.736,0.282,5.617,0,0
41510,1.622,0.201,16.588,26.906,59.3,64.8,65.6,29.8,61.7,32.5,33.8,30.4,0,0,-1.151,33.519,103.052,3.729,6.11,22.904,1.19,0,0,-39.664,-40.621,1.565,0.572,0.401,296.676,16.798,11.578,0.789,5.129,0,0
41511,1.622,0.201,16.582,26.896,59.3,64.8,65.6,29.8,61.7,32.5,33.8,30.4,0,0,-1.145,35.307,103.85,4.088,8.34,22.684,1.204,0,0,-39.661,-40.632,1.567,0.572,0.398,296.308,17.332,14.554,0.591,5.614,0,0
41512,1.622,0.201,16.598,26.906,59.3,64.8,65.6,29.8,61.7,32.5,33.8,30.4,0,0,-1.145,33.07,104.463,3.826,6.905,23.388,1.381,0,0,-39.662,-40.621,1.566,0.572,0.402,295.968,16.552,12.992,0.636,5.383,0,0
41513,1.622,0.201,16.594,26.915,59.2,64.7,65.6,29.8,61.7,32.5,33.8,30.4,0,0,-1.18,34.613,104.893,4.08,7.247,22.77,2.245,0,0,-39.659,-40.629,1.567,0.572,0.397,297.516,16.463,14.214,0.304,5.573,0,0
41514,1.622,0.2,16.576,26.915,59.2,64.7,65.6,29.8,61.7,32.5,33.8,30.4,0,0,-1.176,34.311,105.306,3.741,6.9,24.34,2.118,0,0,-39.66,-40.621,1.566,0.572,0.402,296.141,17.592,12.745,0.739,5.298,0,0
41515,1.622,0.2,16.576,26.896,59.2,64.7,65.6,29.7,61.7,32.5,33.8,30.4,0,0,-1.163,35.773,105.79,4.112,6.562,22.438,0.932,0,0,-39.658,-40.636,1.567,0.57,0.398,296.247,16.868,13.492,0.604,5.588,0,0
41516,1.622,0.201,16.582,26.906,59.2,64.7,65.6,29.7,61.7,32.5,33.7,30.4,0,0,-1.174,33.831,106.274,4.083,5.969,24.218,2.001,0,0,-39.665,-40.628,1.567,0.57,0.4,298.398,16.918,13.413,1.053,5.417,0,0
41517,1.622,0.201,16.594,26.915,59.2,64.7,65.6,29.7,61.7,32.5,33.7,30.4,0,0,-1.156,37.571,106.812,4.057,7.947,24.093,1.415,0,0,-39.657,-40.627,1.567,0.57,0.4,298.458,15.971,13.915,-0.151,5.449,0,0
41518,1.622,0.201,16.588,26.896,59.3,64.7,65.6,29.7,61.7,32.5,33.7,30.4,0,0,-1.142,36.504,107.199,3.967,6.359,22.797,2.209,0,0,-39.664,-40.625,1.567,0.57,0.394,298.693,17.444,13.176,0.867,5.244,0,0
41519,1.623,0.201,16.588,26.915,59.3,64.8,65.6,29.7,61.7,32.5,33.7,30.4,0,0,-1.15,39.275,107.137,3.732,7.215,24.462,2.113,0,0,-39.663,-40.625,1.567,0.57,0.395,297.455,16.176,12.626,0.703,5.468,0,0
41520,1.622,0.201,16.598,26.915,59.3,64.8,65.6,29.7,61.7,32.5,33.7,30.4,0,0,-1.117,38.496,107.306,4.104,7.206,23.409,0.408,0,0,-39.664,-40.629,1.567,0.57,0.437,298.637,16.339,14.027,0.116,5.644,0,0
41521,1.622,0.201,16.588,26.896,59.3,64.8,65.6,29.7,61.7,32.5,33.7,30.4,0,0,-1.175,38.036,107.562,3.963,5.591,23.864,1.896,0,0,-39.663,-40.626,1.567,0.57,0.469,298.834,17.403,12.157,1.374,5.445,0,0
41522,1.623,0.2,16.576,26.896,59.3,64.8,65.6,29.6,61.7,32.5,33.7,30.4,0,0,-1.11,39.074,107.832,4.338,8.089,24.282,0.367,0,0,-39.657,-40.623,1.567,0.568,0.447,296.477,17.021,14.166,-0.012,5.441,0,0
41523,1.623,0.201,16.582,26.906,59.3,64.8,65.6,29.6,61.7,32.5,33.7,30.4,0,0,-1.101,38.892,108.008,4.255,7.201,22.881,1.185,0,0,-39.665,-40.633,1.568,0.569,0.419,296.262,17.903,13.872,0.455,5.342,0,0
41524,1.623,0.201,16.588,26.913,59.3,64.8,65.6,29.6,61.7,32.5,33.7,30.4,0,0,-1.154,39.792,108.071,4.042,7,23.428,0.764,0,0,-39.662,-40.627,1.567,0.569,0.416,296.218,16.97,11.702,0.576,5.568,0,0
41525,1.623,0.201,16.594,26.932,59.2,64.8,65.6,29.6,61.7,32.5,33.7,30.4,0,0,-1.166,40.914,108.221,4.173,7.677,23.251,1.123,0,0,-39.661,-40.624,1.568,0.568,0.373,300.821,16.784,14.386,0.284,5.594,0,0
41526,1.623,0.201,16.594,26.913,59.2,64.8,65.6,29.6,61.7,32.5,33.7,30.4,0,0,-1.182,41.912,108.329,3.686,8.244,23.134,3.556,0,0,-39.664,-40.63,1.567,0.569,0.339,298.629,17.702,12.37,1.351,5.375,0,0
41527,1.623,0.201,16.582,26.915,59.2,64.8,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.154,40.569,108.058,3.88,9.036,23.978,1.929,0,0,-39.66,-40.625,1.568,0.568,0.353,298.742,15.655,14.814,-0.308,5.83,0,0
41528,1.623,0.201,16.594,26.913,59.2,64.8,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.139,41.607,108.549,4.251,7.467,23.16,1.446,0,0,-39.664,-40.622,1.568,0.568,0.368,297.642,16.645,13.884,0.69,5.397,0,0
41529,1.623,0.201,16.582,26.932,59.2,64.8,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.169,43.447,108.333,3.73,8.065,24.435,1.52,0,0,-39.664,-40.626,1.567,0.568,0.392,297.478,17.255,12.334,0.564,5.453,0,0
41530,1.623,0.201,16.582,26.913,59.2,64.9,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.099,43.001,108.615,4.405,7.06,23.459,1.575,0,0,-39.659,-40.63,1.568,0.567,0.397,297.522,16.306,14.015,0.251,5.775,0,0
41531,1.623,0.201,16.582,26.922,59.2,64.9,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.172,40.497,108.556,3.993,6.45,24.77,1.877,0,0,-39.663,-40.622,1.567,0.567,0.404,297.466,16.396,13.063,0.796,5.505,0,0
41532,1.624,0.201,16.582,26.913,59.2,65,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.135,41.33,108.58,4.023,8.177,22.175,1.413,0,0,-39.66,-40.63,1.568,0.566,0.401,298.581,16.459,13.97,0.255,5.262,0,0
41533,1.623,0.201,16.594,26.913,59.2,65,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.166,41.12,108.849,4.294,6.388,22.665,3.094,0,0,-39.662,-40.62,1.568,0.566,0.396,298.658,17.267,13.401,1.476,5.529,0,0
41534,1.624,0.201,16.594,26.949,59.2,65,65.6,29.6,61.7,32.5,33.6,30.4,0,0,-1.162,43.866,108.757,4.104,7.467,25.392,0.274,0,0,-39.656,-40.627,1.568,0.567,0.399,298.56,16.765,11.865,0.266,5.458,0,0
41535,1.624,0.201,16.588,26.922,59.2,65,65.5,29.6,61.7,32.5,33.6,30.4,0,0,-1.134,42.67,108.894,4.351,6.744,23.005,1.836,0,0,-39.662,-40.631,1.569,0.567,0.397,298.584,17.442,14.049,0.668,5.395,0,0
41536,1.624,0.201,16.588,26.939,59.2,65,65.5,29.6,61.7,32.5,33.5,30.4,0,0,-1.156,43.341,108.852,3.926,6.663,24.584,1.848,0,0,-39.666,-40.621,1.568,0.567,0.402,298.553,15.844,11.442,0.666,5.551,0,0
41537,1.623,0.201,16.588,26.939,59.2,65,65.5,29.6,61.7,32.5,33.5,30.4,0,0,-1.149,43.938,108.934,4.572,6.35,22.885,1.039,0,0,-39.659,-40.631,1.569,0.566,0.397,296.194,17.191,14.188,0.278,5.408,0,0
41538,1.624,0.201,16.598,26.949,59.3,65,65.5,29.6,61.6,32.5,33.5,30.4,0,0,-1.146,45.202,108.866,3.863,5.414,24.342,2.893,0,0,-39.663,-40.633,1.568,0.566,0.397,298.589,17.353,13.126,1.323,5.486,0,0
41539,1.624,0.201,16.582,26.949,59.3,65,65.5,29.6,61.6,32.5,33.5,30.4,0,0,-1.136,46.998,108.996,4.277,6.328,24.265,2.247,0,0,-39.654,-40.629,1.569,0.567,0.402,298.593,15.696,13.8,-0.163,5.577,0,0
41540,1.624,0.2,16.576,26.929,59.3,65,65.5,29.6,61.6,32.5,33.5,30.4,0,0,-1.18,43.653,108.889,4.046,7.364,22.515,2.034,0,0,-39.661,-40.63,1.569,0.567,0.397,298.619,17.016,12.616,0.717,5.149,0,0
41541,1.624,0.2,16.576,26.929,59.3,65,65.5,29.6,61.6,32.5,33.5,30.4,0,0,-1.161,45.984,108.925,3.819,7.165,23.816,1.3,0,0,-39.66,-40.629,1.568,0.565,0.405,298.554,16.339,12.86,0.46,5.397,0,0
41542,1.624,0.201,16.588,26.929,59.3,65,65.5,29.6,61.6,32.5,33.5,30.4,0,0,-1.137,43.916,108.948,4.342,6.83,24.629,0.91,0,0,-39.658,-40.621,1.569,0.565,0.4,298.601,17.487,13.494,0.71,5.385,0,0
41543,1.624,0.201,16.588,26.939,59.3,65,65.5,29.6,61.6,32.5,33.5,30.4,0,0,-1.151,44.381,110.093,3.657,7.254,24.323,1.652,0,0,-39.666,-40.621,1.568,0.565,0.402,298.6,16.399,11.903,0.82,5.436,0,0
41544,1.624,0.201,16.588,26.949,59.3,65,65.5,29.7,61.6,32.5,33.5,30.4,0,0,-1.155,45.961,110.139,4.483,7.335,23.285,0.822,0,0,-39.657,-40.632,1.57,0.565,0.398,297.526,16.246,13.312,0.46,5.364,0,0
41545,1.624,0.201,16.582,26.949,59.3,64.9,65.5,29.7,61.6,32.5,33.4,30.4,0,0,-1.128,43.277,110.23,4.059,6.263,23.849,2.307,0,0,-39.667,-40.622,1.569,0.565,0.398,297.453,16.81,12.968,0.945,5.345,0,0
41546,1.624,0.201,16.594,26.949,59.3,64.9,65.5,29.7,61.6,32.5,33.4,30.4,0,0,-1.063,46.129,110.062,4.411,7.634,23.574,0.695,0,0,-39.659,-40.617,1.569,0.565,0.399,297.465,15.495,13.709,-0.225,5.46,0,0
41547,1.624,0.201,16.582,26.939,59.3,64.9,65.5,29.7,61.6,32.5,33.4,30.4,0,0,-1.156,43.497,110.139,4.118,5.804,22.56,2.592,0,0,-39.668,-40.631,1.569,0.565,0.394,297.37,16.815,12.568,1.19,5.497,0,0
41548,1.624,0.201,16.588,26.929,59.3,64.9,65.5,29.7,61.6,32.5,33.4,30.4,0,0,-1.148,46.624,110.039,4.012,7.684,24.411,2.085,0,0,-39.653,-40.632,1.57,0.565,0.409,297.508,16.693,13.042,0.252,5.573,0,0
41549,1.624,0.201,16.594,26.949,59.3,64.9,65.5,29.8,61.6,32.5,33.7,30.4,0,0,-1.124,43.737,109.894,4.11,6.35,23.225,2.609,0,0,-39.669,-40.632,1.57,0.565,0.394,300.971,18.08,13.04,0.839,5.338,0,0
41550,1.624,0.201,16.594,26.949,59.3,64.9,65.5,29.8,61.6,32.5,34.6,30.4,0,0,-1.094,46.91,109.868,4.106,7.139,23.809,0.956,0,0,-39.655,-40.62,1.57,0.565,0.403,300.956,16.126,12.865,0.084,5.393,0,0
41551,1.624,0.201,16.598,26.939,59.3,64.9,65.5,29.8,61.6,32.5,34.6,30.4,0,0,-1.173,44.896,109.407,4.419,6.393,23.713,2.173,0,0,-39.663,-40.631,1.569,0.564,0.395,301.006,17.951,12.961,0.826,5.415,0,0
41552,1.624,0.201,16.588,26.939,59.3,64.9,65.5,29.8,61.6,32.5,35,30.4,0,0,-1.168,47.614,109.135,4.067,8.304,24.273,1.58,0,0,-39.658,-40.618,1.569,0.564,0.407,301,16.461,13.523,0.378,5.32,0,0
41553,1.624,0.201,16.594,26.955,59.3,64.9,65.5,29.8,61.6,32.5,35,30.4,0,0,-1.122,45.7,108.206,4.448,6.783,22.804,1.011,0,0,-39.656,-40.63,1.57,0.564,0.398,300.913,18.279,12.018,0.844,5.289,0,0
41554,1.624,0.201,16.588,26.949,59.3,64.9,65.5,29.8,61.6,32.5,35,30.4,0,0,-1.146,47.351,107.31,3.681,7.565,24.584,0,0,0,-39.662,-40.623,1.569,0.564,0.4,300.947,15.851,12.2,0.399,5.538,0,0
41555,1.624,0.201,16.588,26.929,59.3,64.9,65.4,29.8,61.6,32.5,34.8,30.4,0,0,-1.193,47.867,109.026,4.176,8.359,22.019,2.867,0,0,-39.661,-40.616,1.57,0.565,0.397,300.876,16.088,13.755,0.505,5.628,0,0
41556,1.624,0.201,16.594,26.949,59.3,64.9,65.4,29.8,61.6,32.5,34.3,30.4,0,0,-1.152,46.837,109.781,4.048,7.235,24.612,1.448,0,0,-39.655,-40.634,1.569,0.562,0.403,299.83,17.265,12.48,0.403,5.554,0,0
41557,1.624,0.201,16.588,26.939,59.3,64.9,65.4,29.8,61.6,32.5,34.3,30.4,0,0,-1.163,48.226,109.599,4.521,7.352,22.094,2.142,0,0,-39.664,-40.62,1.57,0.562,0.396,299.871,17.389,13.293,0.582,5.361,0,0
41558,1.624,0.201,16.594,26.946,59.3,64.9,65.4,29.8,61.6,32.5,34.2,30.4,0,0,1.08,47.853,109.15,4.267,8.23,23.78,1.286,0,0,-39.677,-40.637,1.57,0.562,0.401,299.766,16.181,12.489,0.147,5.264,0,0
41559,1.624,0.201,16.594,26.939,59.3,64.9,65.4,29.8,61.6,32.5,34,30.4,0,0,-1.128,47.881,108.449,4.143,8.065,21.79,2.97,0,0,-39.664,-40.623,1.57,0.562,0.395,299.83,18.36,14.334,0.684,5.505,0,0
41560,1.624,0.2,16.576,26.939,59.3,64.9,65.4,29.8,61.6,32.5,34,30.4,0,0,-1.197,51.696,109.071,3.791,8.38,23.715,1.642,0,0,-39.655,-40.622,1.57,0.562,0.404,299.812,17.566,13.903,0.519,5.293,0,0
41561,1.624,0.201,16.582,26.949,59.3,64.9,65.4,29.8,61.6,32.5,34,30.4,0,0,-1.126,49.856,108.968,4.312,8.215,21.888,2.924,0,0,-39.659,-40.626,1.571,0.562,0.396,300.926,18.322,13.508,0.571,5.483,0,0
41562,1.624,0.201,16.594,26.929,59.3,64.9,65.4,29.8,61.6,32.5,34,30.4,0,0,-1.134,48.79,108.836,3.837,6.603,23.744,2.078,0,0,-39.66,-40.629,1.57,0.562,0.402,298.43,18.068,13.255,0.665,5.521,0,0
41563,1.624,0.201,16.582,26.949,59.3,64.9,65.4,29.8,61.6,32.5,34,30.4,0,0,-1.14,51.106,108.625,4.338,6.95,23.337,1.855,0,0,-39.658,-40.634,1.571,0.562,0.398,298.43,18.497,14.436,0.722,5.57,0,0
41564,1.624,0.201,16.588,26.965,59.3,64.9,65.4,29.8,61.6,32.5,34,30.4,0,0,-1.16,49.992,108.614,4.082,6.751,24.435,1.877,0,0,-39.662,-40.631,1.57,0.563,0.399,299.519,17.191,14.233,1,5.506,0,0
41565,1.625,0.201,16.594,26.946,59.3,64.9,65.4,29.8,61.6,32.5,33.9,30.4,0,0,-1.141,51.237,108.799,4.167,8.409,22.383,1.556,0,0,-39.662,-40.621,1.571,0.563,0.398,299.812,16.133,15.487,-0.036,5.777,0,0
41566,1.624,0.201,16.588,26.936,59.3,64.9,65.4,29.8,61.6,32.5,33.9,30.4,0,0,-1.158,47.888,108.726,3.964,5.897,22.924,2.262,0,0,-39.664,-40.628,1.57,0.563,0.4,299.789,17.234,13.384,0.981,5.432,0,0
41567,1.625,0.201,16.594,26.929,59.3,64.9,65.4,29.8,61.6,32.5,33.9,30.4,0,0,-1.108,52.425,108.664,4.364,8.227,23.12,1.128,0,0,-39.66,-40.625,1.572,0.563,0.399,297.425,17.915,14.64,0.088,5.546,0,0
41568,1.625,0.201,16.594,26.965,59.3,64.9,65.4,29.8,61.5,32.5,33.9,30.4,0,0,-1.174,50.174,108.827,4.064,5.866,24.158,2.544,0,0,-39.666,-40.627,1.57,0.563,0.398,299.832,17.042,14.039,1.033,5.32,0,0
41569,1.625,0.201,16.594,26.955,59.3,64.9,65.4,29.8,61.5,32.5,33.9,30.4,0,0,-1.208,53.739,108.778,4.31,7.431,23.646,0.941,0,0,-39.661,-40.623,1.571,0.563,0.4,299.882,16.844,15.611,0.274,5.49,0,0
41570,1.625,0.201,16.582,26.965,59.3,64.9,65.4,29.8,61.5,32.5,33.9,30.4,0,0,-1.144,50.581,108.901,4.147,6.608,23.734,1.654,0,0,-39.662,-40.627,1.571,0.563,0.398,299.827,17.478,13.413,1.213,5.197,0,0
41571,1.625,0.201,16.588,26.939,59.3,64.9,65.4,29.8,61.5,32.5,33.9,30.4,0,0,-1.111,52.795,108.698,4.371,7.833,23.409,0,0,0,-39.651,-40.62,1.571,0.563,0.398,299.873,17.82,13.855,0.012,5.503,0,0
41572,1.625,0.201,16.594,26.972,59.3,64.9,65.3,29.8,61.5,32.5,33.9,30.4,0,0,-1.177,49.994,108.959,4.243,6.472,23.66,2.998,0,0,-39.662,-40.62,1.571,0.563,0.399,299.781,16.258,13.941,1.209,5.472,0,0
